realkey,ownkey,house_no,extension,stdirect,sttype,street_nam,unit,landlot,landdist,landgmd,zoningcode,return_val,assess_rsn,parcel_no,legal_desc,val_chg,prev_val,curr_val,valchgdate,land_type,taxdistric,homeexempt,cuv_renew,orighomval,currhomval,reviewdate,datenow,appraiser,pcy,ccy,hcy,ovrideval,influence1,influence2,influence3,influence4,influence5,influence6,influence7,infltype1,infltype2,infltype3,infltype4,infltype5,infltype6,infltype7,digclass,digstrat,topography,water,sewer,gas,electricty,roadstreet,roadclass,distdrain,nbrstatus,zoning,acc,desire,a_value,p_value,woodacres,totalacres,vendno,histval,fuserid,neighbhood,newownrflg,splitsflg,homedate,spdist,realgrowth,inflgrowth,acctstatus,histyr1,histval1,histyr2,histval2,histyr3,histval3,lat,lon,apprname,alternate,land_appr,ovrdate,ovr_rsn,a_calc,p_calc,ezy,ez_exempt,quad,income,exists,subd_name,subd_lot,subd_blk,subd_sec,subd_phse,io_name,io_date,ovr_acres,parcel_no2,boe_year,boe_value,createdate,zip,statehsval,flcy,fl08val,flbaseval,fl08acres,flappnum,fl08perac,mavorig,mavcurr,mavag,mavpref,mavprev,mavovr,fmvres,fmvcom,fmvacc,mavres,mavcom,mavacc,sale_val,saleland1,saleland2,saleimpcs1,saleimp1,saleimpcs2,saleimp2,returnmail,orighsval2,currhsval2,covhs,covparent,covrealkey,siteaddid,unittype
7006,22453,1904,,,,GA HWY 26,,69,22,,,0,,B73    020A,1904 GA HWY 26,0,62450,62450,18991230,3,02,S0,0,0,0,18991230,8/2/2012,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,,,,,,,,,,,5,C,7912,0,0.00,1.61,,0,,,0,0,18991230,0,0,0,-1,2012,62450,2011,62118,2010,66525,,,,,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,0,12/19/2008,,0,,0,0,0.00,,0.00,0,0,0,0,0,0,52142,0,2396,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
7007,22454,202,,,RD,NOBLES,,"1,2",24,,,0,,B67    009A,202 NOBLES RD,0,203854,203854,18991230,3,02,S0,0,0,0,18991230,1/17/2012,casey,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,,,,,,,,,,,4,C,13891,0,0.00,3.00,,0,,,0,0,18991230,0,0,0,-1,2012,203854,2011,203854,2010,205448,,,,,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,0,12/19/2008,,0,,0,0,0.00,,0.00,0,0,0,0,0,0,0,188647,1316,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
7008,22455,0,,,RD,MOUNT CARMEL CHURCH,,180,22,,,0,,B68    044A,,-1,25434,24538,1/10/2014,3,02,S0,0,0,0,18991230,4/30/2010,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,,,,,,,,,,,3,C,12015,0,0.00,2.18,,0,,,0,0,18991230,0,0,0,-1,2012,26750,2011,26750,2010,28385,,,,,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,0,12/22/2008,,0,,0,0,0.00,,0.00,0,0,0,0,0,0,11023,0,2396,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
7009,22456,0,,,LN,BLUEBIRD,,VAR,23,,,0,,B68    004A,LL 13&16  23 LD BLUEBIRD LANE,0,112890,112890,5/5/2011,3,02,S0,0,0,0,18991230,3/15/2011,casey,,2010,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,V,5,,,,,,,,,,,4,C,0,112890,0.00,60.00,,0,,,0,0,18991230,0,0,0,-1,2012,112890,2011,112890,2010,114526,,,,,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,0,12/22/2008,,0,,0,0,0.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
7010,22457,452,,,RD,REBIE,,17,22,,,0,,B72    004A,3 acres Rebie Rd,0,41473,41473,18991230,3,02,S0,0,0,0,18991230,12/5/2012,maryjohill,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,,,,,,,,,,,5,C,13119,0,0.00,3.00,,0,,,0,0,18991230,0,0,0,-1,2012,41473,2011,40923,2010,45854,,,,,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,0,12/22/2008,,0,,0,0,0.00,,0.00,0,0,0,0,0,0,25958,0,2396,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
7011,22458,0,,,RD,REBIE,,17,22,,,0,,B72    004B,,0,19649,19649,18991230,3,02,S0,0,0,0,18991230,9/1/2011,casey,,,,0,0.80,1.00,0.85,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,,,,,,,,,,,5,D,19649,0,0.00,13.96,,0,,,0,0,18991230,0,0,0,-1,2012,19649,2011,19649,2010,24974,,,,,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,31217,12/22/2008,,0,,0,0,0.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
7012,22459,0,,,RD,MULLIS WHITE,,71,21,,,0,,B73    040A,,0,20461,20461,5/5/2011,3,02,S0,0,0,0,18991230,12/22/2008,casey,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,,,,,,,,,,,5,D,20461,0,0.00,7.45,,0,,,0,0,18991230,0,0,0,-1,2012,20461,2011,19602,2010,19602,,,,,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,0,12/22/2008,,0,,0,0,0.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
7013,22460,350,,,RD,CENTENARY,,196,21,,,0,,B16    012A,350 CENTENNARY RD,0,329328,329328,5/6/2011,3,02,S0,0,0,0,18991230,5/18/2010,lee anne,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,,,,,,,,,,,5,D,24087,0,0.00,10.00,,0,,,0,0,18991230,0,0,0,-1,2012,329328,2011,328318,2010,343077,,,,,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,0,12/22/2008,,0,,0,0,0.00,,0.00,0,0,0,0,0,0,304425,0,816,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
7014,22461,0,,,WAY,WILBUR,,268,21,,,0,,B23    036A,TRACT 6 KANAWHA ESTATES S/D,0,15000,15000,18991230,1,02,S0,0,0,0,18991230,1/29/2010,lee anne,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,,,,,,,,,,,1,C,15000,0,0.00,3.00,,0,,,0,0,18991230,0,0,0,-1,2012,15000,2011,15000,2010,15000,,,,,,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,0,12/23/2008,,0,,0,0,0.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
7016,22463,2401,,,,GA HWY 26E,,130,22,,,0,,B75    020,2401 GA HWY 26 EAST,0,84497,84497,18991230,3,02,S0,0,0,0,18991230,9/23/2013,maryjohill,,2012,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,V,5,,,,,,,,,,,3,C,0,74391,0.00,28.04,,0,,,0,0,1/5/2009,0,0,0,-1,2012,84497,2011,198332,2010,228617,,,CASEY WARREN,LEE ANNE BEARD,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,0,12/29/2008,,0,,0,0,0.00,,0.00,0,0,0,0,0,0,0,0,10106,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
7017,22508,0,,,RD,CAP SMITH,,81,22,,,0,,B74    026A,LL81/82  22LD CAP SMITH ROAD,0,13119,13119,5/5/2011,3,02,S0,0,0,0,18991230,10/19/2009,casey,,,,0,1.00,1.00,1.00,1.00,1.00,0.85,1.00,001,002,003,004,005,006,012,R,4,,,,,,,,,,,3,C,13119,0,0.00,3.00,,0,,,0,0,18991230,0,0,0,-1,2012,13119,2011,13119,2010,14244,,,,,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,0,2/17/2009,,0,,0,0,0.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
7018,22511,0,,,,HWY 112,,46,21,,,0,,B42    001A,"TRACTS C,D,E",0,31357,31357,5/6/2011,3,02,S0,0,0,0,18991230,4/30/2011,larry,,,,0,1.00,1.00,1.00,1.00,1.00,0.94,1.00,001,002,003,004,005,006,012,R,4,,,,,,,,,,,1,C,28145,0,0.00,7.00,,0,,,0,0,18991230,0,0,0,-1,2012,31357,2011,31357,2010,34558,,,,,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,0,2/17/2009,,0,,0,0,0.00,,0.00,0,0,0,0,0,0,0,0,3212,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
7019,22570,1075,,,RD,FRANK COOK,,61,21,,,0,,B60    081A,1075 FRANK COOK ROAD,0,88299,88299,18991230,3,02,S1,0,0,0,18991230,11/2/2011,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,,,,,,,,,,,3,C,28483,0,0.00,7.52,,0,,,0,0,1/29/2010,0,0,0,-1,2012,88299,2011,88299,2010,99215,,,,,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,0,2/19/2009,,0,,0,0,0.00,,0.00,0,0,0,0,0,0,55513,0,4303,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
7020,22573,0,,,,PURSER BRADDY ROAD,,63,21,,,0,,B60    022B,PURSER BRADDY,0,58960,58960,18991230,1,02,S0,0,0,0,18991230,7/11/2011,casey,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,,,,,,,,,,,3,C,4500,0,0.00,1.00,,0,,,0,0,18991230,0,0,0,-1,2012,58960,2011,58960,2010,71796,,,LEE ANNE BEARD,CASEY WARREN,LEE ANNE BEARD,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,0,2/19/2009,,0,,0,0,0.00,,0.00,0,0,0,0,0,0,54460,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
7021,22722,0,,,,JONES ROAD,,,,,,0,,B51    100A,T-RIFIC APPAREL,0,8888,8888,5/6/2011,3,02,S0,0,0,0,18991230,3/4/2009,casey,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,,,,,,,,,,,3,C,1520,0,0.00,0.25,,0,,,0,0,18991230,0,0,0,-1,2012,8888,2011,8888,2010,9089,,,,,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,0,3/4/2009,,0,,0,0,0.00,,0.00,0,0,0,0,0,0,0,0,7368,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
7022,22748,0,,,RD,TOM FLOYD,,275,21,,,0,,B23    014A,,0,29998,29998,5/6/2011,3,02,S0,0,0,0,18991230,3/17/2010,lee anne,,,,0,1.00,1.00,1.00,1.00,1.00,0.65,1.00,001,002,003,004,005,006,012,R,4,,,,,,,,,,,1,C,10564,0,0.00,2.83,,0,,,0,0,18991230,0,0,0,-1,2012,29998,2011,29998,2010,31859,,,,,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,0,3/9/2009,,0,,0,0,0.00,,0.00,0,0,0,0,0,0,1200,0,18234,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
7023,22789,0,,,,GA HWY 126,,,,,,0,,B60    089 BO,,0,59015,59015,18991230,3,02,S0,0,0,0,18991230,5/20/2011,larry,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,C,1,,,,,,,,,,,0,A,0,0,0.00,0.00,,0,,,0,0,18991230,0,0,0,-1,2012,59015,2011,58772,2010,71786,,,,,,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,0,3/18/2009,,0,,0,0,0.00,,0.00,0,0,0,0,0,0,0,59015,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
7024,22790,0,,,RD,WILLIAMS,,66,21,,,0,,B51    125,WILLIAMS ROAD,0,36500,36500,18991230,1,02,S0,0,0,0,18991230,12/10/2013,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,,,,,,,,,,,3,C,36500,0,0.00,11.50,,0,,,0,0,18991230,0,0,0,-1,2012,36500,2011,36500,2010,36500,,,,,,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,0,3/19/2009,,0,,0,0,0.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
7025,22791,1232,,,RD,COLEY STATION,,252,22,,,0,,B14    014A,1232 COLEY STATION ROAD,0,9171,9171,5/12/2011,3,02,S0,0,0,0,18991230,5/12/2011,casey,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,,,,,,,,,,,4,C,5471,0,0.00,1.00,,0,,,0,0,18991230,0,0,0,-1,2012,9171,2011,9171,2010,27346,,,,,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,0,3/23/2009,,0,,0,0,0.00,,0.00,0,0,0,0,0,0,3700,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
7026,22803,225,,,,GA HWY 112,,76,21,,,0,,B29    029A,225 GA HWY 112 SALVAGE YARD,0,60177,60177,5/6/2011,3,02,S0,0,0,0,18991230,4/1/2009,casey,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,,,,,,,,,,,1,C,48515,0,0.00,16.77,,0,,,0,0,18991230,0,0,0,-1,2012,60177,2011,60177,2010,62298,,,,,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,0,4/1/2009,,0,,0,0,0.00,,0.00,0,0,0,0,0,0,0,0,11662,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
7028,22812,0,,,,COLEY STATION ROAD,,259,21,,,0,,B14    006A,MH,0,7867,7867,18991230,3,02,S0,0,0,0,18991230,6/7/2012,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,,,,,,,,,,,4,C,5471,0,0.00,1.00,,0,,,0,0,18991230,0,0,0,-1,2012,7867,2011,7867,2010,8940,,,,,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,0,4/16/2009,,0,,0,0,0.00,,0.00,0,0,0,0,0,0,0,0,2396,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
7034,22829,0,,,RD,RED DOG FARM,,,,,,0,,B10    003A,,0,400744,400744,18991230,3,02,S0,0,0,0,18991230,8/10/2012,casey,,,,0,1.00,1.00,1.00,1.00,1.00,0.85,1.00,001,002,003,004,005,006,012,J,5,,,,,,,,,,,4,C,0,400744,0.00,443.92,,0,,,0,0,18991230,0,0,0,-1,2012,400744,2011,469554,2010,469554,,,,,,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,,0,0,7/15/2009,,0,2009,469667,555776,0.00,2009012000016,1058.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
42,12797,429,,,RD,LIMESTONE,,205,21,,,0,,B24    036,429 LIMESTONE RD,0,44928,44928,18991230,1,02,S4,0,0,0,8/22/2007,9/12/2013,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,1,C,3000,0,0.00,0.50,,0,,,0,0,3/2/2006,0,0,0,-1,2012,44928,2011,44928,2010,51350,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M13B   016,0,0,18991230,,43028,,3000,3000,0.50,,6000.00,0,0,0,0,0,0,37632,0,4296,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
67,12822,671,,,,GA HWY 257,,240,21,,,0,,B35    086,671 HWY 257,0,203217,203217,18991230,3,02,S1,0,0,0,10/10/2007,3/12/2014,sue,,2010,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,V,5,001,001,001,001,001,001,001,001,001,001,1,C,0,134849,0.00,45.60,,0,,,0,0,3/12/2014,0,0,0,-1,2012,203217,2011,203217,2010,214344,,,"MARC BOHN, AVTACS",,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,1-2,,,,,18991230,0.00,M14    007A,0,0,18991230,,0,,140677,140677,45.60,,3085.02,0,0,0,0,0,0,62480,0,5888,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
81,12836,794,,S,,GA HWY 87,,,,,,0,,B48    024,794 HWY 87 SOUTH,0,130446,130446,5/6/2011,1,02,S0,0,0,0,11/8/2007,5/28/2010,lee anne,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,1,C,10580,0,0.00,2.86,,0,,,0,0,18991230,0,0,0,-1,2012,130446,2011,130446,2010,141081,,,"MARC BOHN, AVTACS","CLEGG BAZEMORE, AVTACS","MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M21B   014,0,0,18991230,,0,,10580,10580,2.86,,3699.30,0,0,0,0,0,0,114320,0,5546,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
90,12845,0,,,RD,FRANK COOK,,126,21,,,0,,B38D   139,LL126-21LD BURNHAM PROPERTY,0,17888,17888,3/19/2013,1,02,S0,0,0,0,9/27/2007,3/19/2013,casey,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,C,3,001,001,001,001,001,001,001,001,001,001,2,C,17888,0,0.00,3.06,,0,,,0,0,18991230,0,0,0,-1,2012,52364,2011,52364,2010,51399,,,"CLEGG BAZEMORE, AVTACS",,,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M20F   027,0,0,18991230,,0,,44720,44720,3.06,,14614.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
108,12863,131,,,DR,KATHY,,,,,,0,,B37A   135,131 KATHY DR,0,101692,101692,18991230,1,02,S4,0,0,0,12/6/2007,9/12/2013,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,12512,0,0.00,1.94,,0,,,0,0,5/18/2004,0,0,0,-1,2012,101692,2011,101692,2010,108918,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M20B   019,0,0,18991230,,97178,,12512,12512,1.94,,6449.48,0,0,0,0,0,0,76296,0,12884,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
141,20091,296,,,RD,WESTSIDE,,189,21,,,0,,A01    001,296 WESTSIDE RD,0,454592,454592,5/10/2012,3,02,S0,0,0,0,11/19/2007,5/10/2012,casey,,,,0,1.00,1.00,1.00,0.90,1.00,1.00,1.00,001,002,003,004,005,006,012,A,5,001,001,001,001,001,001,001,001,001,001,1,C,166313,0,33.20,79.07,,0,,,0,0,18991230,0,0,0,-1,2012,454592,2011,328669,2010,369650,,,"LARRY GRIGGERS, AVTACS",,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M12    017,0,0,18991230,,0,,262824,209491,99.20,,2649.44,0,0,0,0,0,0,238135,0,50144,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
221,12976,0,,,RD,CHICKEN,,270,21,,,0,,B22    024,LL 269/270/271,0,50685,50685,5/21/2013,1,02,S0,0,0,0,10/1/2007,5/21/2013,casey,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,001,001,001,001,001,001,001,001,001,001,1,C,34800,0,410.50,7.45,,0,,,0,0,4/30/1998,-1,0,0,-1,2012,75329,2011,88009,2010,91350,,,"CLEGG BAZEMORE, AVTACS",,"CLEGG BAZEMORE, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M06    009,0,0,18991230,,0,,240235,31287,187.20,,1283.31,0,0,0,0,0,0,0,0,15885,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
241,12996,135,,,RD,ALVIN PURSER,,32,21,,,0,,B61    057,135 ALVIN PURSER RD,0,82379,82379,5/6/2011,1,02,S1,0,0,0,11/28/2007,3/3/2010,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,3,C,9600,0,0.00,1.92,,0,,,0,0,2/23/2010,0,0,0,-1,2012,82379,2011,82379,2010,86491,,,"CLEGG BAZEMORE, AVTACS",,"CLEGG BAZEMORE, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M34    051,0,0,18991230,,0,,9600,9600,1.92,,5000.00,0,0,0,0,0,0,69283,0,3496,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
268,13023,920,,,,GA HWY 257,,269,21,,,0,,B34    008,920 GA HWY 257,0,64641,64641,5/6/2011,1,02,S1,0,0,0,10/2/2007,4/23/2010,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,002,002,001,002,003,003,003,002,001,1,C,15000,0,0.00,2.00,,0,,,0,0,11/5/2009,0,0,0,-1,2012,64641,2011,64641,2010,69660,,,"CLEGG BAZEMORE, AVTACS",,"CLEGG BAZEMORE, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M06    029,0,0,18991230,,0,,15000,15000,2.00,,7500.00,0,0,0,0,0,0,47245,0,2396,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
282,13037,886,,,RD,BARLOW,,,,,,0,C2,B23    008,886 BARLOW RD-- MH,-1,13341,33811,18991230,3,02,S3,0,0,0,7/31/2007,2/20/2014,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,001,001,001,001,001,001,001,001,001,001,1,C,7836,0,0.00,1.19,,0,,,0,0,3/24/2011,0,0,0,-1,2012,13674,2011,13674,2010,14950,,,"CLEGG BAZEMORE, AVTACS",,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M05    033,0,0,18991230,,0,,10454,10454,1.50,,6969.33,0,0,0,0,0,0,22563,0,3412,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
332,19786,432,,,RD,ALLEN RANCH,,48,22,,,0,,B72    011,432 ALLEN RANCH RD,0,53282,53282,18991230,3,02,S1,0,0,0,10/25/2007,4/12/2012,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,A,4,001,002,002,001,002,003,004,003,002,004,5,C,12957,0,0.00,2.95,,0,,,0,0,1/3/2011,0,0,0,-1,2012,53282,2011,52738,2010,57653,,,"CLEGG BAZEMORE, AVTACS",,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M40    043,0,0,18991230,,0,,17991,17991,4.95,,3634.55,0,0,0,0,0,0,36729,0,3596,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
340,13093,2186,,E,,GA HWY 26,,,,,,0,,B74    051,2186 HWY 26 E,0,107233,107233,5/6/2011,3,02,S1,0,0,0,11/5/2007,6/2/2009,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,4,001,001,001,001,001,001,001,001,001,001,3,C,30181,0,0.00,8.29,,0,,,0,0,8/20/1998,0,0,0,-1,2012,107233,2011,107233,2010,117912,,,CHRIS KIGHT - AVTACS,,LARRY GRIGGERS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M44    035,0,0,18991230,,0,,32770,32770,8.29,,3952.96,0,0,0,0,0,0,71040,0,6012,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
348,13101,141,,,DR,CAROL,,175,21,,,0,,B37A   184,141 CAROL DR,0,119241,119241,5/6/2011,1,02,S1,0,0,0,12/6/2007,3/3/2011,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,003,003,002,002,003,005,003,003,001,2,C,9600,0,0.00,0.57,,0,,,0,0,1/28/2011,0,0,0,-1,2012,119241,2011,119241,2010,129085,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,5,C,,,,18991230,0.00,M20C   009,0,0,18991230,,0,,9600,9600,0.57,,16842.11,0,0,0,0,0,0,95944,0,13697,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
365,13118,129,,,RD,BARNARD WRIGHT,,108,21,,,0,,B28    062,,0,75284,75284,18991230,1,02,S0,0,0,0,8/24/2007,5/29/2012,maryjohill,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,3,C,8040,0,0.00,2.01,,0,,,0,0,1/1/1999,0,0,0,-1,2012,75284,2011,75284,2010,82127,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M25    030,0,0,18991230,,0,,8040,8040,2.01,,4000.00,0,0,0,0,0,0,64548,0,2696,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
377,13130,447,,E,,GA HWY 26,,113,21,,,0,,B39    008,447 HWY 26 E,0,42736,42736,5/6/2011,1,02,S0,0,0,0,11/30/2007,8/17/2010,lee anne,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,3,C,3225,0,0.00,0.43,,0,,,0,0,18991230,0,0,0,-1,2012,42736,2011,42736,2010,47547,,,"CLEGG BAZEMORE, AVTACS",,"CLEGG BAZEMORE, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M26A   004,0,0,18991230,,0,,3225,3225,0.43,,7500.00,0,0,0,0,0,0,37115,0,2396,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
390,20183,104,,,RD,THRUSH,,110,21,,,0,,B40    005,104 THRUSH RD,0,42901,42901,18991230,1,02,S0,0,0,0,9/5/2007,8/18/2011,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,3,C,4725,0,0.00,0.63,,0,,,0,0,18991230,0,0,0,-1,2012,42901,2011,42901,2010,47869,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M26    004,0,0,18991230,,0,,4725,4725,0.63,,7500.00,0,0,0,0,0,0,35380,0,2796,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
